IdPago,Pago,Rfc,Factura,FormaPago,Mensaje,ReferenciaManual
24848,0.1700000000000000122124532708767219446599483489990234375,N/E,null,null,Sin referencia,N/A
24849,0.1600000000000000033306690738754696212708950042724609375,N/E,null,null,Sin referencia,N/A
24850,0.1499999999999999944488848768742172978818416595458984375,N/E,null,null,Sin referencia,N/A
24851,0.1499999999999999944488848768742172978818416595458984375,N/E,null,null,Sin referencia,N/A
24852,0.1499999999999999944488848768742172978818416595458984375,N/E,null,null,Sin referencia,N/A
24853,0.14000000000000001332267629550187848508358001708984375,N/E,null,null,Sin referencia,N/A
24854,0.14000000000000001332267629550187848508358001708984375,N/E,null,null,Sin referencia,N/A
24855,0.13000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
24856,0.13000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
24857,0.11000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24858,0.11000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24859,0.11000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24860,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24861,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24862,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24863,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24864,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24865,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24866,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24867,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24868,0.0899999999999999966693309261245303787291049957275390625,N/E,null,null,Sin referencia,N/A
24869,0.08000000000000000166533453693773481063544750213623046875,N/E,null,null,Sin referencia,N/A
24870,0.08000000000000000166533453693773481063544750213623046875,N/E,null,null,Sin referencia,N/A
24871,0.08000000000000000166533453693773481063544750213623046875,N/E,null,null,Sin referencia,N/A
24872,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24873,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24874,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24875,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24876,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24877,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24878,0.059999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
24879,0.059999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
24880,0.059999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
24881,0.059999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
24882,0.05000000000000000277555756156289135105907917022705078125,N/E,null,null,Sin referencia,N/A
24883,0.05000000000000000277555756156289135105907917022705078125,N/E,null,null,Sin referencia,N/A
24884,0.05000000000000000277555756156289135105907917022705078125,N/E,null,null,Sin referencia,N/A
24885,0.05000000000000000277555756156289135105907917022705078125,N/E,null,null,Sin referencia,N/A
24886,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24887,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24888,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24889,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24890,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24891,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24892,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24893,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24894,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24895,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24896,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24897,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24898,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24899,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24900,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24901,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24902,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24903,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24904,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24905,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24906,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24907,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24908,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24909,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24910,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24911,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24912,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24913,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24914,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24915,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24916,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24917,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24918,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24919,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24920,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24921,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24922,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24923,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24924,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24925,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24926,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24927,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24928,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24929,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24930,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24931,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24932,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24933,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24934,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24935,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24936,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24937,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24938,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24939,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24940,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24941,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24942,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24943,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24944,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24945,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24946,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24947,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24948,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24949,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24950,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24951,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24952,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24953,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24954,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24955,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24956,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24957,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24958,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24959,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24960,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24961,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24962,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24963,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24964,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24965,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24966,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24967,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24968,0.01000000000000000020816681711721685132943093776702880859375,N/E,null,null,Sin referencia,N/A
24969,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24970,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24971,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24972,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24973,0.0200000000000000004163336342344337026588618755340576171875,N/E,null,null,Sin referencia,N/A
24974,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24975,0.0299999999999999988897769753748434595763683319091796875,N/E,null,null,Sin referencia,N/A
24976,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24977,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24978,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24979,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24980,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24981,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24982,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24983,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24984,0.040000000000000000832667268468867405317723751068115234375,N/E,null,null,Sin referencia,N/A
24985,0.05000000000000000277555756156289135105907917022705078125,N/E,null,null,Sin referencia,N/A
24986,0.059999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
24987,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24988,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24989,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24990,0.070000000000000006661338147750939242541790008544921875,N/E,null,null,Sin referencia,N/A
24991,0.08000000000000000166533453693773481063544750213623046875,N/E,null,null,Sin referencia,N/A
24992,0.0899999999999999966693309261245303787291049957275390625,N/E,null,null,Sin referencia,N/A
24993,0.0899999999999999966693309261245303787291049957275390625,N/E,null,null,Sin referencia,N/A
24994,0.0899999999999999966693309261245303787291049957275390625,N/E,null,null,Sin referencia,N/A
24995,0.11000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24996,0.11000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
24997,0.11999999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
24998,0.11999999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
24999,0.13000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25000,0.14000000000000001332267629550187848508358001708984375,N/E,null,null,Sin referencia,N/A
25001,0.14000000000000001332267629550187848508358001708984375,N/E,null,null,Sin referencia,N/A
25002,0.1499999999999999944488848768742172978818416595458984375,N/E,null,null,Sin referencia,N/A
25003,0.179999999999999993338661852249060757458209991455078125,N/E,null,null,Sin referencia,N/A
25004,0.179999999999999993338661852249060757458209991455078125,N/E,null,null,Sin referencia,N/A
25005,0.179999999999999993338661852249060757458209991455078125,N/E,null,null,Sin referencia,N/A
25006,0.190000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
25007,0.190000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
25008,0.2099999999999999922284388276239042170345783233642578125,N/E,null,null,Sin referencia,N/A
25009,0.2099999999999999922284388276239042170345783233642578125,N/E,null,null,Sin referencia,N/A
25010,0.2200000000000000011102230246251565404236316680908203125,N/E,null,null,Sin referencia,N/A
25011,0.2200000000000000011102230246251565404236316680908203125,N/E,null,null,Sin referencia,N/A
25012,0.2200000000000000011102230246251565404236316680908203125,N/E,null,null,Sin referencia,N/A
25013,0.2300000000000000099920072216264088638126850128173828125,N/E,null,null,Sin referencia,N/A
25014,0.2399999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
25015,0.25,N/E,null,null,Sin referencia,N/A
25016,0.25,N/E,null,null,Sin referencia,N/A
25017,0.2800000000000000266453525910037569701671600341796875,N/E,null,null,Sin referencia,N/A
25018,0.2800000000000000266453525910037569701671600341796875,N/E,null,null,Sin referencia,N/A
25019,0.289999999999999980015985556747182272374629974365234375,N/E,null,null,Sin referencia,N/A
25020,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
25021,0.38000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25022,0.38000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25023,0.40000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
25024,0.409999999999999975575093458246556110680103302001953125,N/E,null,null,Sin referencia,N/A
25025,0.419999999999999984456877655247808434069156646728515625,N/E,null,null,Sin referencia,N/A
25026,0.429999999999999993338661852249060757458209991455078125,N/E,null,null,Sin referencia,N/A
25027,0.440000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
25028,0.460000000000000019984014443252817727625370025634765625,N/E,null,null,Sin referencia,N/A
25029,0.460000000000000019984014443252817727625370025634765625,N/E,null,null,Sin referencia,N/A
25030,0.479999999999999982236431605997495353221893310546875,N/E,null,null,Sin referencia,N/A
25031,0.520000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
25032,0.5500000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25033,0.5500000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25034,0.57999999999999996003197111349436454474925994873046875,N/E,null,null,Sin referencia,N/A
25035,0.64000000000000001332267629550187848508358001708984375,N/E,null,null,Sin referencia,N/A
25036,0.67000000000000003996802888650563545525074005126953125,N/E,null,null,Sin referencia,N/A
25037,0.8000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25038,0.810000000000000053290705182007513940334320068359375,N/E,null,null,Sin referencia,N/A
25039,0.81999999999999995115018691649311222136020660400390625,N/E,null,null,Sin referencia,N/A
25040,0.88000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25041,0.93000000000000004884981308350688777863979339599609375,N/E,null,null,Sin referencia,N/A
25042,0.939999999999999946709294817992486059665679931640625,N/E,null,null,Sin referencia,N/A
25043,0.9899999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
25044,1.75,N/E,null,null,Sin referencia,N/A
25045,3.0099999999999997868371792719699442386627197265625,N/E,null,null,Sin referencia,N/A
25046,5,N/E,null,null,Sin referencia,N/A
25047,14.980000000000000426325641456060111522674560546875,N/E,null,null,Sin referencia,N/A
25048,83.4200000000000017053025658242404460906982421875,N/E,null,null,Sin referencia,N/A
25049,100,N/E,null,null,Sin referencia,N/A
25050,400,N/E,null,null,Sin referencia,N/A
25051,288,N/E,null,null,Sin referencia,N/A
25052,41188.4899999999979627318680286407470703125,N/E,null,null,Sin referencia,N/A
25053,912,N/E,null,null,Sin referencia,N/A
25054,1335,N/E,null,null,Sin referencia,N/A
25055,2611.94000000000005456968210637569427490234375,N/E,null,null,Sin referencia,N/A
25056,4193.850000000000363797880709171295166015625,N/E,null,null,Sin referencia,N/A
25057,362.5,N/E,null,null,Sin referencia,N/A
25058,11123.610000000000582076609134674072265625,N/E,null,null,Sin referencia,N/A
25059,12835.809999999999490682967007160186767578125,N/E,null,null,Sin referencia,N/A
25060,9167.639999999999417923390865325927734375,N/E,null,null,Sin referencia,N/A
25061,6560.97999999999956344254314899444580078125,N/E,null,null,Sin referencia,N/A
25062,11429.8199999999997089616954326629638671875,N/E,null,null,Sin referencia,N/A
25063,40722.2300000000032014213502407073974609375,N/E,null,null,Sin referencia,N/A
25064,15825.030000000000654836185276508331298828125,N/E,null,null,Sin referencia,N/A
25065,259.45999999999997953636921010911464691162109375,N/E,null,null,Sin referencia,N/A
25066,879,N/E,null,null,Sin referencia,N/A
25067,311,N/E,null,null,Sin referencia,N/A
25068,250,N/E,null,null,Sin referencia,N/A
25069,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
25070,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
25071,0.68000000000000004884981308350688777863979339599609375,N/E,null,null,Sin referencia,N/A
25072,4.269999999999999573674358543939888477325439453125,N/E,null,null,Sin referencia,N/A
25073,324.8799999999999954525264911353588104248046875,N/E,null,null,Sin referencia,N/A
25074,264.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
25075,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
25076,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
25077,0.7199999999999999733546474089962430298328399658203125,N/E,null,null,Sin referencia,N/A
25078,0.89000000000000001332267629550187848508358001708984375,N/E,null,null,Sin referencia,N/A
25079,4.53000000000000024868995751603506505489349365234375,N/E,null,null,Sin referencia,N/A
25080,5.54999999999999982236431605997495353221893310546875,N/E,null,null,Sin referencia,N/A
25081,830.950000000000045474735088646411895751953125,N/E,null,null,Sin referencia,N/A
25082,0.2099999999999999922284388276239042170345783233642578125,N/E,null,null,Sin referencia,N/A
25083,1.3000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25084,1.6999999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
25085,10.6300000000000007815970093361102044582366943359375,N/E,null,null,Sin referencia,N/A
25086,339,N/E,null,null,Sin referencia,N/A
25087,291,N/E,null,null,Sin referencia,N/A
25088,0.2099999999999999922284388276239042170345783233642578125,N/E,null,null,Sin referencia,N/A
25089,0.59999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
25090,0.93000000000000004884981308350688777863979339599609375,N/E,null,null,Sin referencia,N/A
25091,1.3000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25092,3.720000000000000195399252334027551114559173583984375,N/E,null,null,Sin referencia,N/A
25093,5.79000000000000003552713678800500929355621337890625,N/E,null,null,Sin referencia,N/A
25094,1266.59999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
25095,13558.3199999999997089616954326629638671875,N/E,null,null,Sin referencia,N/A
25096,6682.40999999999985448084771633148193359375,N/E,null,null,Sin referencia,N/A
25097,476,N/E,null,null,Sin referencia,N/A
25098,10779.329999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
25099,569.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
25100,540,N/E,null,null,Sin referencia,N/A
25101,418,N/E,null,null,Sin referencia,N/A
25102,0.84999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
25103,1.1100000000000000976996261670137755572795867919921875,N/E,null,null,Sin referencia,N/A
25104,1.3000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
25105,1.560000000000000053290705182007513940334320068359375,N/E,null,null,Sin referencia,N/A
25106,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
25107,5.339999999999999857891452847979962825775146484375,N/E,null,null,Sin referencia,N/A
25108,6.910000000000000142108547152020037174224853515625,N/E,null,null,Sin referencia,N/A
25109,9.7400000000000002131628207280300557613372802734375,N/E,null,null,Sin referencia,N/A
25110,0.2099999999999999922284388276239042170345783233642578125,N/E,null,null,Sin referencia,N/A
25111,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
25112,6619,N/E,null,null,Sin referencia,N/A
25113,6705.2899999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
25114,18707.63000000000101863406598567962646484375,N/E,null,null,Sin referencia,N/A
25115,2818.67999999999983629095368087291717529296875,N/E,null,null,Sin referencia,N/A
25116,9042.02000000000043655745685100555419921875,N/E,null,null,Sin referencia,N/A
25117,297.75,N/E,null,null,Sin referencia,N/A
25118,973.950000000000045474735088646411895751953125,N/E,null,null,Sin referencia,N/A
25119,246,N/E,null,null,Sin referencia,N/A
25120,1757,N/E,null,null,Sin referencia,N/A
25121,2568.40000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
25122,852.3600000000000136424205265939235687255859375,N/E,null,null,Sin referencia,N/A
25123,771.98000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
25124,8335.899999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
25125,436.25,N/E,null,null,Sin referencia,N/A
25126,336.009999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
25127,994.55999999999994543031789362430572509765625,N/E,null,null,Sin referencia,N/A
25128,1973.69000000000005456968210637569427490234375,N/E,null,null,Sin referencia,N/A
25129,3263,N/E,null,null,Sin referencia,N/A
25130,7824.9499999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
25131,1733.75,N/E,null,null,Sin referencia,N/A
25132,64811.4000000000014551915228366851806640625,N/E,null,null,Sin referencia,N/A
25133,1250.5,N/E,null,null,Sin referencia,N/A
25134,728.5,N/E,null,null,Sin referencia,N/A
25135,314,N/E,null,null,Sin referencia,N/A
25136,896.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
25137,4496.0500000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
25138,1624,N/E,null,null,Sin referencia,N/A
25139,985,N/E,null,null,Sin referencia,N/A
25140,884,N/E,null,null,Sin referencia,N/A
25141,19575,N/E,null,null,Sin referencia,N/A
25142,745.970000000000027284841053187847137451171875,N/E,null,null,Sin referencia,N/A
25143,11740.809999999999490682967007160186767578125,N/E,null,null,Sin referencia,N/A
25144,6601.6899999999995998223312199115753173828125,N/E,null,null,Sin referencia,N/A
25145,3256.7100000000000363797880709171295166015625,N/E,null,null,Sin referencia,N/A
25146,2487.829999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
25147,1154.5399999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
25148,5904.7899999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
25149,2333.989999999999781721271574497222900390625,N/E,null,null,Sin referencia,N/A
25150,2720.84999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
25151,5.57000000000000028421709430404007434844970703125,N/E,null,null,Sin referencia,N/A
25152,34.7999999999999971578290569595992565155029296875,N/E,null,null,Sin referencia,N/A
25153,0.520000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
25154,3.25,N/E,null,null,Sin referencia,N/A
25155,1724.049999999999954525264911353588104248046875,N/E,null,null,Sin referencia,N/A
25156,269.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
25157,0.7399999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
25158,4.61000000000000031974423109204508364200592041015625,N/E,null,null,Sin referencia,N/A
25159,24169.9599999999991268850862979888916015625,N/E,null,null,Sin referencia,N/A
25160,9643.079999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
25161,872.1200000000000045474735088646411895751953125,N/E,null,null,Sin referencia,N/A
25162,5845.3800000000001091393642127513885498046875,N/E,null,null,Sin referencia,N/A
25163,415.8600000000000136424205265939235687255859375,N/E,null,null,Sin referencia,N/A
25164,13015.920000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
25165,527.48000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
25166,2486.2100000000000363797880709171295166015625,N/E,null,null,Sin referencia,N/A
25167,3580,N/E,null,null,Sin referencia,N/A
25168,3418,N/E,null,null,Sin referencia,N/A
25169,4776.899999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
25170,4273.6199999999998908606357872486114501953125,N/E,null,null,Sin referencia,N/A
25171,6650.7899999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
25172,4497.0299999999997453414835035800933837890625,N/E,null,null,Sin referencia,N/A
25173,2219,N/E,null,null,Sin referencia,N/A
25174,2715.98000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
25175,6195.90999999999985448084771633148193359375,N/E,null,null,Sin referencia,N/A
25176,4258.9700000000002546585164964199066162109375,N/E,null,null,Sin referencia,N/A
25177,5010.0299999999997453414835035800933837890625,N/E,null,null,Sin referencia,N/A
25178,10115.70000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
25179,1587.509999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
25180,1877.579999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
25181,2702.25,N/E,null,null,Sin referencia,N/A
25182,4589.6800000000002910383045673370361328125,N/E,null,null,Sin referencia,N/A
25183,1631,N/E,null,null,Sin referencia,N/A
25184,1269.579999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
25185,2920.94000000000005456968210637569427490234375,N/E,null,null,Sin referencia,N/A
25186,1106.84999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
25187,3651.15000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
25188,1756,N/E,null,null,Sin referencia,N/A
25189,659.8300000000000409272615797817707061767578125,N/E,null,null,Sin referencia,N/A
